cohort ;user  ;time_year ;time_month ;subscription ;content ;genres ;recency_new ;bounce
    11 ;18725 ;     2019 ;         2 ;           1 ;      5 ;     3 ;0,5         ;0
    11 ;18726 ;     2019 ;         2 ;           1 ;      6 ;     3 ;0,8333      ;0,6667
    11 ;18727 ;     2019 ;         2 ;           1 ;      5 ;     3 ;0,4         ;0,6
    11 ;18728 ;     2019 ;         2 ;           1 ;      3 ;     2 ;0,6667      ;0,3333
    11 ;18729 ;     2019 ;         2 ;           1 ;      3 ;     2 ;0,3333      ;0
    11 ;18730 ;     2019 ;         2 ;           1 ;      3 ;     2 ;0,8         ;0,8
    11 ;18731 ;     2019 ;         2 ;           1 ;      2 ;     1 ;0           ;1
    11 ;18732 ;     2019 ;         2 ;           1 ;      2 ;     1 ;1           ;0,25
    11 ;18733 ;     2019 ;         2 ;           1 ;      6 ;     2 ;0,1538      ;0,3077
    11 ;18734 ;     2019 ;         2 ;           1 ;      6 ;     3 ;0,0909      ;0,4545
    11 ;18735 ;     2019 ;         2 ;           1 ;      2 ;     2 ;1           ;1
    11 ;18736 ;     2019 ;         2 ;           1 ;      5 ;     2 ;0,8571      ;0,2857
    11 ;18737 ;     2019 ;         2 ;           1 ;      4 ;     4 ;0,7778      ;0,6667
    11 ;18738 ;     2019 ;         2 ;           1 ;      2 ;     2 ;0,6667      ;0,3333
    11 ;18739 ;     2019 ;         2 ;           1 ;      5 ;     3 ;0,5         ;0,75
    11 ;18740 ;     2019 ;         2 ;           1 ;     33 ;     5 ;0,3898      ;0,7288
    11 ;18741 ;     2019 ;         2 ;           1 ;      3 ;     1 ;1           ;0,6667
    11 ;18742 ;     2019 ;         2 ;           1 ;      8 ;     3 ;0,625       ;0,75
    11 ;18743 ;     2019 ;         2 ;           1 ;      4 ;     3 ;0,75        ;0,75
    11 ;18744 ;     2019 ;         2 ;           1 ;      4 ;     2 ;0,5         ;0,6667
    11 ;18745 ;     2019 ;         2 ;           1 ;      3 ;     2 ;0,5714      ;0,5714
    11 ;18746 ;     2019 ;         2 ;           1 ;      2 ;     2 ;1           ;0,4
    11 ;18747 ;     2019 ;         2 ;           1 ;      1 ;     1 ;1           ;0,5
    11 ;18748 ;     2019 ;         2 ;           1 ;      2 ;     2 ;1           ;0,3333
    11 ;18749 ;     2019 ;         2 ;           1 ;      6 ;     4 ;0,5714      ;0,8571
    11 ;18750 ;     2019 ;         2 ;           1 ;      3 ;     1 ;0           ;0,6667
    11 ;18751 ;     2019 ;         2 ;           1 ;      5 ;     1 ;0,8333      ;0
    11 ;18752 ;     2019 ;         2 ;           1 ;      4 ;     2 ;1           ;0
    11 ;18753 ;     2019 ;         2 ;           1 ;      9 ;     5 ;0,5882      ;0,4706
    11 ;18754 ;     2019 ;         2 ;           1 ;      6 ;     3 ;0,4444      ;0
    11 ;18755 ;     2019 ;         2 ;           1 ;      1 ;     1 ;1           ;0
    11 ;18756 ;     2019 ;         2 ;           1 ;      3 ;     2 ;1           ;0,75
    11 ;18757 ;     2019 ;         2 ;           1 ;      7 ;     3 ;0,1667      ;0,5833
    11 ;18758 ;     2019 ;         2 ;           1 ;      1 ;     1 ;1           ;1
    11 ;18759 ;     2019 ;         2 ;           1 ;      1 ;     1 ;0           ;1
    11 ;18760 ;     2019 ;         2 ;           1 ;      3 ;     1 ;0           ;0
    11 ;18761 ;     2019 ;         2 ;           1 ;      9 ;     3 ;0,7         ;0,5
    11 ;18762 ;     2019 ;         2 ;           1 ;      3 ;     3 ;0           ;0,6
    11 ;18763 ;     2019 ;         2 ;           1 ;      3 ;     3 ;0,6667      ;0
    11 ;18764 ;     2019 ;         2 ;           1 ;      4 ;     2 ;0,75        ;0,5
    11 ;18765 ;     2019 ;         2 ;           1 ;      3 ;     3 ;0           ;0,25
    11 ;18766 ;     2019 ;         2 ;           1 ;      5 ;     4 ;0,4         ;0,4
    11 ;18767 ;     2019 ;         2 ;           1 ;      5 ;     4 ;1           ;0,3333
    11 ;18768 ;     2019 ;         2 ;           1 ;     11 ;     4 ;0,7222      ;0,5
    11 ;18769 ;     2019 ;         2 ;           1 ;      3 ;     2 ;0,3333      ;0
    11 ;18770 ;     2019 ;         2 ;           1 ;     11 ;     4 ;0,25        ;0,5833
    11 ;18771 ;     2019 ;         2 ;           1 ;      2 ;     2 ;0           ;1
    11 ;18772 ;     2019 ;         2 ;           1 ;      5 ;     3 ;0,4444      ;0,3333
    11 ;18773 ;     2019 ;         2 ;           1 ;      3 ;     2 ;1           ;0
    11 ;18774 ;     2019 ;         2 ;           1 ;     11 ;     4 ;0,7368      ;0,6316
    11 ;18775 ;     2019 ;         2 ;           1 ;      7 ;     2 ;0,7143      ;0,2857
    11 ;18776 ;     2019 ;         2 ;           1 ;      8 ;     3 ;0,875       ;0,375
    11 ;18777 ;     2019 ;         2 ;           1 ;      2 ;     1 ;0           ;1
    11 ;18778 ;     2019 ;         2 ;           1 ;      3 ;     3 ;0,6667      ;0,3333
    11 ;18779 ;     2019 ;         2 ;           1 ;      8 ;     2 ;0,75        ;0,625
    11 ;18780 ;     2019 ;         2 ;           1 ;      2 ;     2 ;0,5         ;0,25
    11 ;18781 ;     2019 ;         2 ;           1 ;      2 ;     2 ;0,75        ;0,5
    11 ;18782 ;     2019 ;         2 ;           1 ;      8 ;     3 ;0,8         ;0,7
    11 ;18783 ;     2019 ;         2 ;           1 ;      2 ;     2 ;0,3333      ;0,6667
    11 ;18784 ;     2019 ;         2 ;           1 ;      3 ;     1 ;1           ;0,6667
    11 ;18785 ;     2019 ;         2 ;           1 ;      8 ;     2 ;0,8889      ;0,7778
    11 ;18786 ;     2019 ;         2 ;           1 ;      5 ;     2 ;0,1667      ;0,6667
    11 ;18787 ;     2019 ;         2 ;           1 ;      7 ;     4 ;0,5714      ;0,5714
    11 ;18788 ;     2019 ;         2 ;           1 ;     11 ;     3 ;0,9231      ;0,6154
    11 ;18789 ;     2019 ;         2 ;           1 ;      5 ;     4 ;0,1667      ;0,3333
    11 ;18790 ;     2019 ;         2 ;           1 ;      5 ;     3 ;0,8         ;0,4
    11 ;18791 ;     2019 ;         2 ;           1 ;      3 ;     3 ;1           ;0,75
    11 ;18792 ;     2019 ;         2 ;           1 ;      5 ;     4 ;0,2857      ;0,4286
    11 ;18793 ;     2019 ;         2 ;           1 ;      4 ;     2 ;0,3333      ;0,6667
    11 ;18794 ;     2019 ;         2 ;           1 ;      3 ;     2 ;0,25        ;1
    11 ;18795 ;     2019 ;         2 ;           1 ;      6 ;     4 ;0,5         ;0,75
    11 ;18796 ;     2019 ;         2 ;           1 ;      1 ;     1 ;0           ;1
    11 ;18797 ;     2019 ;         2 ;           1 ;      6 ;     4 ;0,5         ;0,8333
    11 ;18798 ;     2019 ;         2 ;           1 ;      3 ;     2 ;0,8         ;0,6
    11 ;18799 ;     2019 ;         2 ;           1 ;      2 ;     2 ;1           ;0
    11 ;18800 ;     2019 ;         2 ;           1 ;      4 ;     2 ;0,75        ;0,75
    11 ;18801 ;     2019 ;         2 ;           1 ;     14 ;     3 ;0,2222      ;0,5
    11 ;18802 ;     2019 ;         2 ;           1 ;      1 ;     1 ;0           ;1
    11 ;18803 ;     2019 ;         2 ;           1 ;      3 ;     2 ;0,2         ;0,8
    11 ;18804 ;     2019 ;         2 ;           1 ;      7 ;     3 ;0,2857      ;0,5714
    11 ;18805 ;     2019 ;         2 ;           1 ;      7 ;     4 ;0,8         ;0,5
    11 ;18806 ;     2019 ;         2 ;           1 ;      1 ;     1 ;1           ;1
    11 ;18807 ;     2019 ;         2 ;           1 ;     11 ;     3 ;0,5         ;0,3333
    11 ;18808 ;     2019 ;         2 ;           1 ;      2 ;     2 ;0           ;0,6667
    11 ;18809 ;     2019 ;         2 ;           1 ;      1 ;     1 ;1           ;0,5
    11 ;18810 ;     2019 ;         2 ;           1 ;      4 ;     2 ;0,6         ;0
    11 ;18811 ;     2019 ;         2 ;           1 ;      3 ;     3 ;0,6667      ;0,3333
    11 ;18812 ;     2019 ;         2 ;           1 ;      6 ;     3 ;0,6667      ;0,4444
    11 ;18813 ;     2019 ;         2 ;           1 ;      3 ;     3 ;0,3333      ;0
    11 ;18814 ;     2019 ;         2 ;           1 ;      3 ;     2 ;0,4         ;0
    11 ;18815 ;     2019 ;         2 ;           1 ;      6 ;     3 ;0,4444      ;0,5556
    11 ;18816 ;     2019 ;         2 ;           1 ;      4 ;     3 ;0,8         ;0,6
    11 ;18817 ;     2019 ;         2 ;           1 ;      4 ;     1 ;0           ;0,25
    11 ;18818 ;     2019 ;         2 ;           1 ;      5 ;     2 ;1           ;0
    11 ;18819 ;     2019 ;         2 ;           1 ;      1 ;     1 ;0           ;1
    11 ;18820 ;     2019 ;         2 ;           1 ;      6 ;     4 ;0,8333      ;0,5
    11 ;18821 ;     2019 ;         2 ;           1 ;      3 ;     3 ;0           ;1
    11 ;18822 ;     2019 ;         2 ;           1 ;      3 ;     2 ;1           ;0,6667
    11 ;18823 ;     2019 ;         2 ;           1 ;      4 ;     2 ;0,4         ;0
    11 ;18824 ;     2019 ;         2 ;           1 ;      2 ;     2 ;1           ;0,5
    11 ;18825 ;     2019 ;         2 ;           1 ;      5 ;     1 ;0           ;0,5714
    11 ;18826 ;     2019 ;         2 ;           1 ;      3 ;     1 ;0           ;1
    11 ;18827 ;     2019 ;         2 ;           1 ;      2 ;     2 ;1           ;0
    11 ;18828 ;     2019 ;         2 ;           1 ;      2 ;     2 ;0,75        ;0,25
    11 ;18829 ;     2019 ;         2 ;           1 ;      3 ;     2 ;0,6667      ;0,6667
    11 ;18830 ;     2019 ;         2 ;           1 ;      3 ;     2 ;1           ;0,2
    11 ;18831 ;     2019 ;         2 ;           1 ;      6 ;     4 ;0,3333      ;0,5
    11 ;18832 ;     2019 ;         2 ;           1 ;      8 ;     4 ;0,6         ;0,5
    11 ;18833 ;     2019 ;         2 ;           1 ;      2 ;     2 ;1           ;0,6
    11 ;18834 ;     2019 ;         2 ;           1 ;      3 ;     3 ;1           ;0,75
    11 ;18835 ;     2019 ;         2 ;           1 ;      4 ;     2 ;0,25        ;0,5
    11 ;18836 ;     2019 ;         2 ;           1 ;      4 ;     2 ;1           ;0,4
    11 ;18837 ;     2019 ;         2 ;           1 ;     26 ;     5 ;0,4516      ;0,4839
    11 ;18838 ;     2019 ;         2 ;           1 ;     10 ;     2 ;0,4091      ;0,5909
    11 ;18839 ;     2019 ;         2 ;           1 ;      6 ;     3 ;0,2857      ;0,8571
    11 ;18840 ;     2019 ;         2 ;           1 ;      2 ;     2 ;0           ;0
    11 ;18841 ;     2019 ;         2 ;           1 ;      5 ;     2 ;0           ;0,8
    11 ;18842 ;     2019 ;         2 ;           1 ;      2 ;     2 ;0,25        ;0,5
    11 ;18843 ;     2019 ;         2 ;           1 ;     19 ;     4 ;0,1481      ;0,4815
    11 ;18844 ;     2019 ;         2 ;           1 ;      4 ;     1 ;0           ;0,75
    11 ;18845 ;     2019 ;         2 ;           1 ;      1 ;     1 ;0           ;0
    11 ;18846 ;     2019 ;         2 ;           1 ;      1 ;     1 ;1           ;0,6667
    11 ;18847 ;     2019 ;         2 ;           1 ;      5 ;     2 ;0,1667      ;0,5
    11 ;18848 ;     2019 ;         2 ;           1 ;      8 ;     3 ;0,375       ;1
    11 ;18849 ;     2019 ;         2 ;           1 ;      5 ;     2 ;0,6         ;0,6
    11 ;18850 ;     2019 ;         2 ;           1 ;      3 ;     3 ;0,3333      ;0,6667
    11 ;18851 ;     2019 ;         2 ;           1 ;      7 ;     4 ;0,4         ;0,4
    11 ;18852 ;     2019 ;         2 ;           1 ;      3 ;     3 ;1           ;0,4
    11 ;18853 ;     2019 ;         2 ;           1 ;      1 ;     1 ;0           ;0
    11 ;18854 ;     2019 ;         2 ;           1 ;      3 ;     2 ;1           ;0,2
    11 ;18855 ;     2019 ;         2 ;           1 ;      1 ;     1 ;0           ;0
    11 ;18856 ;     2019 ;         2 ;           1 ;      2 ;     2 ;1           ;1
    11 ;18857 ;     2019 ;         2 ;           1 ;      6 ;     1 ;0           ;0,6364
    11 ;18858 ;     2019 ;         2 ;           1 ;      3 ;     3 ;0,3333      ;0,6667
    11 ;18859 ;     2019 ;         2 ;           1 ;      4 ;     3 ;0,2857      ;0
    11 ;18860 ;     2019 ;         2 ;           1 ;      3 ;     3 ;0,6         ;0,2
    11 ;18861 ;     2019 ;         2 ;           1 ;      3 ;     3 ;0,25        ;0
    11 ;18862 ;     2019 ;         2 ;           1 ;     13 ;     5 ;0,5789      ;0,3158
    11 ;18863 ;     2019 ;         2 ;           1 ;      7 ;     2 ;0,0526      ;0,5263
    11 ;18864 ;     2019 ;         2 ;           1 ;      8 ;     4 ;0,2308      ;0,6154
    11 ;18865 ;     2019 ;         2 ;           1 ;     11 ;     5 ;0,4545      ;0,8182
    11 ;18866 ;     2019 ;         2 ;           1 ;      1 ;     1 ;0           ;1
    11 ;18867 ;     2019 ;         2 ;           1 ;      3 ;     1 ;1           ;0,3333
    11 ;18868 ;     2019 ;         2 ;           1 ;     33 ;     4 ;0,1905      ;0,5714
    11 ;18869 ;     2019 ;         2 ;           1 ;      2 ;     1 ;0           ;0,5
    11 ;18870 ;     2019 ;         2 ;           1 ;      2 ;     1 ;0,5         ;0,5
    11 ;18871 ;     2019 ;         2 ;           1 ;      2 ;     2 ;0,6667      ;0,6667
    11 ;18872 ;     2019 ;         2 ;           1 ;      2 ;     2 ;0,5         ;1
    11 ;18873 ;     2019 ;         2 ;           1 ;      2 ;     2 ;1           ;0,25
    11 ;18874 ;     2019 ;         2 ;           1 ;      3 ;     2 ;0,6667      ;0
    11 ;18875 ;     2019 ;         2 ;           1 ;      2 ;     2 ;0,5         ;0
    11 ;18876 ;     2019 ;         2 ;           1 ;      4 ;     2 ;0,5714      ;0,7143
    11 ;18877 ;     2019 ;         2 ;           1 ;      2 ;     2 ;0,5         ;0,25
    11 ;18878 ;     2019 ;         2 ;           1 ;     13 ;     4 ;0,5238      ;0,619
    11 ;18879 ;     2019 ;         2 ;           1 ;      7 ;     3 ;0,4444      ;0,2222
    11 ;18880 ;     2019 ;         2 ;           1 ;      1 ;     1 ;1           ;0,5
    11 ;18881 ;     2019 ;         2 ;           1 ;      9 ;     3 ;0,7         ;0,4
    11 ;18882 ;     2019 ;         2 ;           1 ;      2 ;     2 ;0,6667      ;0,3333
    11 ;18883 ;     2019 ;         2 ;           1 ;      1 ;     1 ;1           ;0
    11 ;18884 ;     2019 ;         2 ;           1 ;      1 ;     1 ;0           ;1
    11 ;18885 ;     2019 ;         2 ;           1 ;      5 ;     1 ;0,8333      ;0,3333
    11 ;18886 ;     2019 ;         2 ;           1 ;      4 ;     3 ;0,5556      ;0,5556
    11 ;18887 ;     2019 ;         2 ;           1 ;      1 ;     1 ;0           ;0
    11 ;18888 ;     2019 ;         2 ;           1 ;      4 ;     3 ;0,25        ;0,75
    11 ;18889 ;     2019 ;         2 ;           1 ;     14 ;     4 ;0,1         ;0,7
    11 ;18890 ;     2019 ;         2 ;           1 ;      4 ;     3 ;0,875       ;0,375
    11 ;18891 ;     2019 ;         2 ;           1 ;      3 ;     2 ;0,75        ;0,75
    11 ;18892 ;     2019 ;         2 ;           1 ;      3 ;     1 ;0           ;1
    11 ;18893 ;     2019 ;         2 ;           1 ;      2 ;     2 ;0,5         ;0,5
    11 ;18894 ;     2019 ;         2 ;           1 ;      4 ;     3 ;0,5         ;0,5
    11 ;18895 ;     2019 ;         2 ;           1 ;      6 ;     2 ;0,5714      ;0,7143
    11 ;18896 ;     2019 ;         2 ;           1 ;      2 ;     2 ;0,5         ;0,5
    11 ;18897 ;     2019 ;         2 ;           1 ;      2 ;     1 ;1           ;1
    11 ;18898 ;     2019 ;         2 ;           1 ;      1 ;     1 ;0           ;1
    11 ;18899 ;     2019 ;         2 ;           1 ;      1 ;     1 ;1           ;1
    11 ;18900 ;     2019 ;         2 ;           1 ;      5 ;     1 ;0           ;0,72
    11 ;18901 ;     2019 ;         2 ;           1 ;      6 ;     3 ;0,3889      ;0,4444
    11 ;18902 ;     2019 ;         2 ;           1 ;      3 ;     2 ;0,3333      ;0
    11 ;18903 ;     2019 ;         2 ;           1 ;      3 ;     2 ;0,5         ;0,75
    11 ;18904 ;     2019 ;         2 ;           1 ;      6 ;     2 ;0,8889      ;0,3333
    11 ;18905 ;     2019 ;         2 ;           1 ;      5 ;     2 ;0,8333      ;0,5
    11 ;18906 ;     2019 ;         2 ;           1 ;      1 ;     1 ;0           ;0,4
    11 ;18907 ;     2019 ;         2 ;           1 ;     20 ;     5 ;0,1852      ;0
    11 ;18908 ;     2019 ;         2 ;           1 ;      2 ;     2 ;0           ;0,5
    11 ;18909 ;     2019 ;         2 ;           1 ;      1 ;     1 ;0           ;0
    11 ;18910 ;     2019 ;         2 ;           1 ;      1 ;     1 ;0           ;0
    11 ;18911 ;     2019 ;         2 ;           1 ;      7 ;     4 ;0,5         ;0,5
    11 ;18912 ;     2019 ;         2 ;           1 ;      3 ;     2 ;0,3333      ;1
    11 ;18913 ;     2019 ;         2 ;           1 ;      4 ;     1 ;0,6667      ;0,6667
    11 ;18914 ;     2019 ;         2 ;           1 ;      2 ;     2 ;0,3333      ;0,6667
    11 ;18915 ;     2019 ;         2 ;           1 ;     14 ;     3 ;0,5625      ;0,8125
    11 ;18916 ;     2019 ;         2 ;           1 ;      2 ;     1 ;1           ;0,6667
    11 ;18917 ;     2019 ;         2 ;           1 ;      2 ;     2 ;1           ;0,5714
    11 ;18918 ;     2019 ;         2 ;           1 ;      4 ;     2 ;0,5714      ;0
    11 ;18919 ;     2019 ;         2 ;           1 ;      3 ;     3 ;0,5         ;0,75
    11 ;18920 ;     2019 ;         2 ;           1 ;      5 ;     3 ;0,6667      ;0,8333
    11 ;18921 ;     2019 ;         2 ;           1 ;      5 ;     3 ;0,5         ;0,5
    11 ;18922 ;     2019 ;         2 ;           1 ;      7 ;     3 ;0,625       ;0,625
    11 ;18923 ;     2019 ;         2 ;           1 ;      2 ;     2 ;1           ;0,5
    11 ;18924 ;     2019 ;         2 ;           1 ;      1 ;     1 ;1           ;1
    11 ;18925 ;     2019 ;         2 ;           1 ;      1 ;     1 ;0           ;1
    11 ;18926 ;     2019 ;         2 ;           1 ;      5 ;     4 ;0,8571      ;0,4286
    11 ;18927 ;     2019 ;         2 ;           1 ;      2 ;     1 ;0           ;0,3333
    11 ;18928 ;     2019 ;         2 ;           1 ;      5 ;     3 ;0,2857      ;0,7143
    11 ;18929 ;     2019 ;         2 ;           1 ;      3 ;     1 ;0,1667      ;0,3333
    11 ;18930 ;     2019 ;         2 ;           1 ;      4 ;     3 ;0,5         ;0,5
    11 ;18931 ;     2019 ;         2 ;           1 ;      3 ;     3 ;0,6667      ;1
    11 ;18932 ;     2019 ;         2 ;           1 ;      2 ;     1 ;0,5         ;0,5
    11 ;18933 ;     2019 ;         2 ;           1 ;      7 ;     4 ;0,5         ;0,5
    11 ;18934 ;     2019 ;         2 ;           1 ;      3 ;     2 ;0,3333      ;0,6667
    11 ;18935 ;     2019 ;         2 ;           1 ;      4 ;     2 ;0,2         ;0,2
    11 ;18936 ;     2019 ;         2 ;           1 ;      3 ;     2 ;0,3333      ;0
    11 ;18937 ;     2019 ;         2 ;           1 ;      1 ;     1 ;1           ;0
    11 ;18938 ;     2019 ;         2 ;           1 ;      2 ;     2 ;1           ;0
    11 ;18939 ;     2019 ;         2 ;           1 ;      1 ;     1 ;1           ;1
    11 ;18940 ;     2019 ;         2 ;           1 ;      3 ;     2 ;0,6667      ;0,6667
    11 ;18941 ;     2019 ;         2 ;           1 ;      1 ;     1 ;1           ;1
    11 ;18942 ;     2019 ;         2 ;           1 ;     11 ;     1 ;0,3077      ;0
    11 ;18943 ;     2019 ;         2 ;           1 ;     13 ;     3 ;0,4286      ;0
    11 ;18944 ;     2019 ;         2 ;           1 ;      1 ;     1 ;1           ;1
    11 ;18945 ;     2019 ;         2 ;           1 ;      3 ;     3 ;0,75        ;0,75
    11 ;18946 ;     2019 ;         2 ;           1 ;      4 ;     2 ;0,25        ;0,75
    11 ;18947 ;     2019 ;         2 ;           1 ;     11 ;     3 ;0,6429      ;0,5
    11 ;18948 ;     2019 ;         2 ;           1 ;      6 ;     4 ;0,8889      ;0,7778
    11 ;18949 ;     2019 ;         2 ;           1 ;     12 ;     3 ;0,4375      ;0,375
    11 ;18950 ;     2019 ;         2 ;           1 ;      1 ;     1 ;1           ;1
    11 ;18951 ;     2019 ;         2 ;           1 ;      2 ;     2 ;0,5         ;0
    11 ;18952 ;     2019 ;         2 ;           1 ;     15 ;     4 ;0,4444      ;0,6667
    11 ;18953 ;     2019 ;         2 ;           1 ;      2 ;     2 ;0,75        ;0,25
    11 ;18954 ;     2019 ;         2 ;           1 ;      2 ;     2 ;0,5         ;0
    11 ;18955 ;     2019 ;         2 ;           1 ;      1 ;     1 ;1           ;0
    11 ;18956 ;     2019 ;         2 ;           1 ;      3 ;     2 ;1           ;0,5
    11 ;18957 ;     2019 ;         2 ;           1 ;     11 ;     3 ;0,5278      ;0
    11 ;18958 ;     2019 ;         2 ;           1 ;      2 ;     2 ;0,5         ;0
    11 ;18959 ;     2019 ;         2 ;           1 ;      1 ;     1 ;1           ;0,5
    11 ;18960 ;     2019 ;         2 ;           1 ;      3 ;     1 ;1           ;1
    11 ;18961 ;     2019 ;         2 ;           1 ;      4 ;     4 ;0           ;0,5
    11 ;18962 ;     2019 ;         2 ;           1 ;      2 ;     2 ;1           ;1
    11 ;18963 ;     2019 ;         2 ;           1 ;     17 ;     4 ;0,6667      ;0,619
    11 ;18964 ;     2019 ;         2 ;           1 ;      7 ;     3 ;0,4545      ;0,8182
    11 ;18965 ;     2019 ;         2 ;           1 ;      4 ;     3 ;0,75        ;0
    11 ;18966 ;     2019 ;         2 ;           1 ;      2 ;     2 ;0,5         ;0,5
    11 ;18967 ;     2019 ;         2 ;           1 ;      1 ;     1 ;0           ;0
    11 ;18968 ;     2019 ;         2 ;           1 ;      3 ;     3 ;1           ;0,75
    11 ;18969 ;     2019 ;         2 ;           1 ;     12 ;     5 ;0,5333      ;0,4667
    11 ;18970 ;     2019 ;         2 ;           1 ;      4 ;     3 ;0,6         ;0
    11 ;18971 ;     2019 ;         2 ;           1 ;     47 ;     4 ;0,3818      ;0,5091
    11 ;18972 ;     2019 ;         2 ;           1 ;      3 ;     2 ;1           ;0,6667
    11 ;18973 ;     2019 ;         2 ;           1 ;     12 ;     3 ;0,1176      ;0,5882
    11 ;18974 ;     2019 ;         2 ;           1 ;     13 ;     4 ;0,84        ;0
    11 ;18975 ;     2019 ;         2 ;           1 ;      3 ;     2 ;0,7143      ;0,5714
    11 ;18976 ;     2019 ;         2 ;           1 ;      6 ;     2 ;0,4286      ;0
    11 ;18977 ;     2019 ;         2 ;           1 ;      5 ;     3 ;0,3         ;0,6
    11 ;18978 ;     2019 ;         2 ;           1 ;      1 ;     1 ;0           ;1
    11 ;18979 ;     2019 ;         2 ;           1 ;      1 ;     1 ;1           ;1
    11 ;18980 ;     2019 ;         2 ;           1 ;      1 ;     1 ;1           ;0
    11 ;18981 ;     2019 ;         2 ;           1 ;      3 ;     1 ;0           ;0,6667
    11 ;18982 ;     2019 ;         2 ;           1 ;      4 ;     2 ;0,2         ;0,8
    11 ;18983 ;     2019 ;         2 ;           1 ;      7 ;     2 ;0,5         ;0
    11 ;18984 ;     2019 ;         2 ;           1 ;      1 ;     1 ;1           ;0,6667
    11 ;18985 ;     2019 ;         2 ;           1 ;      6 ;     3 ;0,6364      ;0,7273
    11 ;18986 ;     2019 ;         2 ;           1 ;     13 ;     5 ;0,6471      ;0,7647
    11 ;18987 ;     2019 ;         2 ;           1 ;      4 ;     2 ;1           ;0,25
    11 ;18988 ;     2019 ;         2 ;           1 ;      1 ;     1 ;1           ;0,5
    11 ;18989 ;     2019 ;         2 ;           1 ;      2 ;     1 ;0           ;1
    11 ;18990 ;     2019 ;         2 ;           1 ;     13 ;     4 ;0,5556      ;0,5556
    11 ;18991 ;     2019 ;         2 ;           1 ;      1 ;     1 ;1           ;0,5
    11 ;18992 ;     2019 ;         2 ;           1 ;      2 ;     2 ;0,25        ;0,5
    11 ;18993 ;     2019 ;         2 ;           1 ;      1 ;     1 ;1           ;0
    11 ;18994 ;     2019 ;         2 ;           1 ;      2 ;     2 ;0,6667      ;0,6667
    11 ;18995 ;     2019 ;         2 ;           1 ;      2 ;     2 ;1           ;0,6667
    11 ;18996 ;     2019 ;         2 ;           1 ;      4 ;     1 ;0,25        ;0,75
    11 ;18997 ;     2019 ;         2 ;           1 ;      6 ;     3 ;0,5         ;0
    11 ;18998 ;     2019 ;         2 ;           1 ;      4 ;     2 ;0,6364      ;0,3636
    11 ;18999 ;     2019 ;         2 ;           1 ;      2 ;     1 ;0           ;0,5
    11 ;19000 ;     2019 ;         2 ;           1 ;     18 ;     5 ;0,5357      ;0,5714
    11 ;19001 ;     2019 ;         2 ;           1 ;      2 ;     1 ;0           ;0
    11 ;19002 ;     2019 ;         2 ;           1 ;      1 ;     1 ;0           ;1
    11 ;19003 ;     2019 ;         2 ;           1 ;      3 ;     3 ;0,4         ;0,6
    11 ;19004 ;     2019 ;         2 ;           1 ;      2 ;     2 ;0,4286      ;0,1429
    11 ;19005 ;     2019 ;         2 ;           1 ;      2 ;     1 ;0           ;0
    11 ;19006 ;     2019 ;         2 ;           1 ;      8 ;     2 ;0,6667      ;0,4444
    11 ;19007 ;     2019 ;         2 ;           1 ;     12 ;     4 ;0,8         ;0,5333
    11 ;19008 ;     2019 ;         2 ;           1 ;      8 ;     3 ;0,25        ;0
    11 ;19009 ;     2019 ;         2 ;           1 ;      8 ;     5 ;0,1667      ;0,4167
    11 ;19010 ;     2019 ;         2 ;           1 ;      2 ;     1 ;0,5         ;0
    11 ;19011 ;     2019 ;         2 ;           1 ;      5 ;     3 ;0,4         ;0,2
    11 ;19012 ;     2019 ;         2 ;           1 ;      6 ;     3 ;0,5833      ;0,75
    11 ;19013 ;     2019 ;         2 ;           1 ;      1 ;     1 ;0           ;0
    11 ;19014 ;     2019 ;         2 ;           1 ;      6 ;     4 ;0,625       ;0,375
    11 ;19015 ;     2019 ;         2 ;           1 ;      2 ;     2 ;1           ;0,5
    11 ;19016 ;     2019 ;         2 ;           1 ;      5 ;     3 ;0,6667      ;0,8333
    11 ;19017 ;     2019 ;         2 ;           1 ;      3 ;     2 ;1           ;0,5
    11 ;19018 ;     2019 ;         2 ;           1 ;      1 ;     1 ;0           ;0
    11 ;19019 ;     2019 ;         2 ;           1 ;      2 ;     2 ;1           ;0,5
    11 ;19020 ;     2019 ;         2 ;           1 ;      2 ;     1 ;0,3333      ;0,6667
    11 ;19021 ;     2019 ;         2 ;           1 ;      7 ;     4 ;0,8889      ;0,8889
    11 ;19022 ;     2019 ;         2 ;           1 ;      1 ;     1 ;1           ;0,3333
    11 ;19023 ;     2019 ;         2 ;           1 ;      4 ;     2 ;0,5         ;0,25
    11 ;19024 ;     2019 ;         2 ;           1 ;      1 ;     1 ;1           ;1
    11 ;19025 ;     2019 ;         2 ;           1 ;      1 ;     1 ;1           ;1
    11 ;19026 ;     2019 ;         2 ;           1 ;      2 ;     2 ;1           ;0
    11 ;19027 ;     2019 ;         2 ;           1 ;      9 ;     3 ;0,3333      ;0,6667
    11 ;19028 ;     2019 ;         2 ;           1 ;      1 ;     1 ;0           ;1
    11 ;19029 ;     2019 ;         2 ;           1 ;      2 ;     2 ;0,6667      ;0,3333
    11 ;19030 ;     2019 ;         2 ;           1 ;     11 ;     3 ;0,1429      ;0,5714
    11 ;19031 ;     2019 ;         2 ;           1 ;      2 ;     1 ;1           ;0,5
    11 ;19032 ;     2019 ;         2 ;           1 ;      3 ;     1 ;0           ;0
